sizes,cpu_means,cpu_stds,gpu_means,gpu_stds
64,0.36975,0.01670890481150695,0.14927733333333332,0.014073298152490367
128,1.5464166666666668,0.04334062438662166,0.3027253333333334,0.00999069718399183
256,6.930499999999999,0.10364482620951238,0.8818480000000001,0.013270763856437703
512,33.044666666666664,0.06492987670471086,3.054888,0.030479430615854144
1024,135.00733333333332,0.21822440030594725,10.699821333333333,0.05488090721634348
2048,602.8461666666667,2.3890960226737574,40.988965416666666,0.09343774668503273
4096,2462.5212500000002,12.195548553502398,162.2021484166667,0.5997120131834726
8192,9940.528916666668,138.7004877091028,583.31912725,30.146039331777892
16384,39516.671916666666,354.5290145407598,2324.3053182500003,21.741901305976675
