sizes,cpu_means,cpu_stds,gpu_means,gpu_stds
64,0.25999999999999995,0.02470492528491704,0.112936,0.0007509354166637792
128,1.0039166666666668,0.01501920067410007,0.23785066666666665,0.004786841222443965
256,4.371499999999999,0.13146450725068987,0.7339359999999999,0.02006504409829858
512,17.409083333333335,0.1483174851084286,2.5409813333333333,0.036768397638310024
1024,69.25999999999998,0.8863877067438755,8.851509333333333,0.04997694074492996
2048,284.2658333333333,1.0843800712337377,33.5410825,0.09591838607335273
4096,1210.4985,5.294013088700603,132.13233825,0.44197161053607653
8192,4777.992000000001,14.67844651748496,436.16302991666663,38.081743978724155
16384,19304.606833333335,38.96048663888686,1701.8444518333333,66.15749401161709
